fraud,same_zip_1.x,same_zip_5.x,same_ssn_5.x,same_ssn_3.x,same_nameDOB_5.x,same_ssn_diff_phone_3.x,same_ssn_diff_phone_5.x,same_ssn_diff_phone_7.x,same_ssn_diff_address_5.x,same_ssn_diff_address_7.x,same_ssn_diff_dob_14.x,same_ssn_diff_zip_30.x,same_ssn_diff_zip_14.x,same_ssn_diff_zip_7.x,same_zip_diff_address_1.x,same_zip_diff_ssn_1.x,same_phone_diff_zip_3.x,same_phone_diff_zip_5.x,same_phone_diff_dob_7.x,same_phone_diff_dob_1.x,same_phone_diff_ssn_3.x
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,1527,961,0,848
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,822,1536,1073,0,819
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,1582,1117,0,918
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,1490,1060,0,779
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,1497,941,0,807
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,557,281,0,555
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,41,0,74
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,289,1,232,232,232,281,281,148,274,274,274,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,882,1555,977,0,882
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,5,5,6,0,5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,998,1669,1155,0,1021
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,1524,1121,0,832
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,0,2
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,4,4,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1115,1115,549,0,1148
0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,4,4,5,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,775,1476,1106,0,778
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,0,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,3,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,7,0,16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,312,1,247,336,336,412,412,209,394,394,394,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,59,0,113
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1019,1019,501,0,1042
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,783,1476,1059,0,785
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,0,1,1,15,1,1,1,1,1,1,1,1,1,1,0,0,2,3,3,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1132,1132,559,1,1168
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,3
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,1561,1104,0,891
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,2,5,5,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,3,6,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,7,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,119,134,0,79
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,864,1540,968,0,862
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,0,1,311,0,236,432,604,534,767,556,984,984,709,0,0,944,1632,1140,0,952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,3,4,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,3,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,1725,1186,0,1089
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,1485,741,0,1154
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,4
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,1,319,0,266,442,632,551,797,450,812,812,723,0,0,3,3,3,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,0,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
